datetime,test case,p,mesh family,fine m,solvers m,coarse m,solver,random rhs,solution warmup steps,solution measurement steps,solution repetitions,exception,residual norm,metadata,setup metadata,solve times,matrix and DOF map copy times,matrix permute times,solver setup times,rhs copy and permute times,solution permute and copy times
2025-12-11T13:56:09.723378+00:00,continuous coefficient 3D,1,"uniform(3D,7)",S7,S5,S5,"CG(AdditiveSchwarz(torch.float32, Inv(torch.float16), CUDSS, const_dofs_per_coarse=False), bsr_matmul=True)",False,0,1,10,"CUDA out of memory. Tried to allocate 48.00 GiB. GPU 0 has a total capacity of 79.25 GiB of which 18.23 GiB is free. Process 4071720 has 61.02 GiB memory in use. Of the allocated memory 60.04 GiB is allocated by PyTorch, and 168.53 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",,,,,,,,,
2025-12-11T13:56:16.042961+00:00,continuous coefficient 3D,1,"uniform(3D,7)",S7,S5,S5,"CG(HybridSchwarz(torch.float64, Inv(torch.float16), CUDSS), bsr_matmul=True)",False,0,1,10,"CUDA out of memory. Tried to allocate 96.00 GiB. GPU 0 has a total capacity of 79.25 GiB of which 66.08 GiB is free. Process 4071720 has 13.16 GiB memory in use. Of the allocated memory 12.04 GiB is allocated by PyTorch, and 164.83 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",,,,,,,,,
2025-12-11T13:56:50.653333+00:00,continuous coefficient 3D,1,"uniform(3D,7)",S7,S6,S5,"CG(AdditiveSchwarz(torch.float32, Inv(torch.float16), CUDSS, const_dofs_per_coarse=False), bsr_matmul=True)",False,0,1,10,,4.021655890662906e-11,"{'iterations': 137, 'residual norms': [0.04854603265818175, 0.5610027688339402, 0.4943204095179926, 0.5496375891794897, 0.439490178922413, 0.4299663301816673, 0.3815127853649683, 0.3191039693393622, 0.30596010421473896, 0.2546654775557692, 0.2054612568320513, 0.1777571595986059, 0.14561652336447561, 0.13587988447014815, 0.11870435904890762, 0.07810872719505409, 0.06780003566407225, 0.05292976738643312, 0.03973967984680355, 0.03251921303981545, 0.028041441691952145, 0.024381575718798027, 0.017877790939878124, 0.01708489143646372, 0.015136841702080886, 0.012046508757592642, 0.012158814473251227, 0.009528933531587609, 0.008944873217213037, 0.006608164724573507, 0.004049506993688153, 0.0034417140767321, 0.002733979857758277, 0.0023330814441913064, 0.001910587119226123, 0.0014361565777462643, 0.0012442894857080176, 0.0010395654544418293, 0.0007190202997657012, 0.0006517534385251963, 0.0005333130771433774, 0.00046046825942411707, 0.00037571509609233883, 0.00027590877989066046, 0.0002550493104301547, 0.00021327668688633222, 0.00017275870795645752, 0.00013745481370372426, 0.00011334958201733052, 9.757358771754875e-05, 8.355128823677258e-05, 6.970722548790638e-05, 7.737723073675615e-05, 8.065478873301578e-05, 7.646559681343521e-05, 7.223333910617546e-05, 5.347312676337358e-05, 4.091426156401226e-05, 3.469338182820395e-05, 2.2769737735126818e-05, 1.6160241977974534e-05, 1.0630857572682908e-05, 7.710673596760205e-06, 7.375632562158317e-06, 6.565615612867679e-06, 5.749335122846393e-06, 4.82947477341634e-06, 3.940438042085843e-06, 3.331066192906312e-06, 2.8910194830513946e-06, 2.395313931041437e-06, 1.9907377458872122e-06, 1.684174410923656e-06, 1.4993166235074225e-06, 1.3746831761959235e-06, 1.3147363270153131e-06, 1.2178930947512561e-06, 1.0309561245005525e-06, 8.616886717095734e-07, 7.799102622673322e-07, 7.616482737544053e-07, 7.941297772450702e-07, 6.434711688409992e-07, 4.3354737958925275e-07, 3.3604497233577e-07, 2.4246621241500787e-07, 1.689974942763255e-07, 1.2201959962069802e-07, 1.0083055762304338e-07, 7.770479750234983e-08, 5.7049479279591203e-08, 4.6872860074399484e-08, 3.799475220232004e-08, 3.676976074824625e-08, 3.806834323134334e-08, 3.4655871807091524e-08, 3.307674130638676e-08, 2.8776422082945494e-08, 2.5189640304692462e-08, 2.1058201798727598e-08, 1.6383309033538572e-08, 1.304839532377062e-08, 1.1903812517835283e-08, 9.595322602986332e-09, 7.486362186599763e-09, 6.6571174149087525e-09, 6.083111283376184e-09, 6.401623166202433e-09, 5.7261643315673725e-09, 4.9633187224921544e-09, 4.289611845867936e-09, 3.3737361732969745e-09, 2.4141919615407715e-09, 1.828003997554567e-09, 1.4287498104027654e-09, 1.0777068636734492e-09, 8.342320038066319e-10, 6.804689182440522e-10, 5.465472539633987e-10, 4.854943914475319e-10, 4.4702886947496565e-10, 3.7867454597140155e-10, 3.176310014678662e-10, 2.891036887129053e-10, 2.667492195249715e-10, 2.3120347649598347e-10, 1.9469847922282285e-10, 1.7583654661882474e-10, 1.5004539847810267e-10, 1.2563263052598905e-10, 1.0911401172160159e-10, 9.229491866010859e-11, 8.878449950069914e-11, 8.374788085825755e-11, 7.526556161436885e-11, 6.461717351922504e-11, 5.2855015332630854e-11, 4.021652447449786e-11], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[6194.73193359375, 2223.783447265625, 2216.9365234375, 2225.10400390625, 2219.78076171875, 2227.308837890625, 2222.550537109375, 2228.10791015625, 2219.248779296875, 2227.7197265625]",[1029.2825927734375],[2308.66162109375],[2070.383544921875],[30.523935317993164],[31.325952529907227]
2025-12-11T13:57:24.233362+00:00,continuous coefficient 3D,1,"uniform(3D,7)",S7,S6,S5,"CG(HybridSchwarz(torch.float64, Inv(torch.float16), CUDSS), bsr_matmul=True)",False,0,1,10,,4.136741365540746e-11,"{'iterations': 118, 'residual norms': [0.5580934386825006, 0.5005713474079132, 0.5413724500966905, 0.4234362254526799, 0.39399170928331223, 0.3510204318966331, 0.2891811093237291, 0.26161231590302425, 0.2041669319978895, 0.16828020531819973, 0.1305754695879829, 0.12743898054993674, 0.09213174387774965, 0.06250959860969671, 0.05287602409024542, 0.036620384574735224, 0.027332398435866406, 0.024719675063162427, 0.018093779690515423, 0.01571349856209221, 0.014390848088682684, 0.013071317589496544, 0.01115947158500976, 0.009792219851728482, 0.0064864218123692205, 0.004460380424338686, 0.0031648012758574862, 0.0025525940096987063, 0.002459246750155917, 0.0016622969109275313, 0.0013438586393380286, 0.0009373910029159174, 0.0006960686583833162, 0.0005229248772860137, 0.0005004751173248857, 0.0004644414815408205, 0.0003362241981410386, 0.00025761899255138205, 0.00020930183219029536, 0.000156577907924419, 0.00011610891534944035, 0.00010109418764706124, 8.542065501317444e-05, 7.831778119490812e-05, 7.733727039618174e-05, 7.399964809506463e-05, 7.6392503312379e-05, 5.5042255080485576e-05, 4.21991229753643e-05, 3.016794827620843e-05, 2.6003799088724815e-05, 1.9571183835803506e-05, 1.464091521876187e-05, 1.2337275169435591e-05, 1.0307204056713192e-05, 8.505698945431242e-06, 6.240957413752792e-06, 4.616345222888031e-06, 3.83177457137956e-06, 3.4705842244605778e-06, 2.945009432823709e-06, 2.711421476384877e-06, 2.1646977259826576e-06, 1.7634735737239433e-06, 1.7502014171315403e-06, 1.7039817610150803e-06, 1.5975960800551886e-06, 1.1995114942944065e-06, 9.188419654071162e-07, 7.90150035528635e-07, 5.697088817953017e-07, 3.8530066441059124e-07, 2.9680859633487015e-07, 2.0095772207808197e-07, 1.5233988090842837e-07, 1.2709027852739316e-07, 1.0635168164646348e-07, 9.263780592906905e-08, 8.307304867257048e-08, 8.130850538586106e-08, 8.100219491439647e-08, 7.146194951126203e-08, 5.728001965793893e-08, 4.6013370822038536e-08, 3.490527473886064e-08, 2.5276871175374837e-08, 1.8642944499013892e-08, 1.697081226388027e-08, 1.5034131914463827e-08, 1.3515381947403317e-08, 1.106148363321864e-08, 9.832933019272357e-09, 7.469879592401823e-09, 5.654657086508893e-09, 4.422851745629558e-09, 3.2893237096716095e-09, 2.6867333413767924e-09, 2.3155025501074484e-09, 1.9938862229165695e-09, 1.8657425645793584e-09, 1.6070042087113151e-09, 1.2289861082435704e-09, 1.1590937977863825e-09, 9.370788363072524e-10, 7.86057340869677e-10, 6.763259452968056e-10, 5.662232347835732e-10, 4.410646518885616e-10, 3.7717141424759853e-10, 3.419272837143124e-10, 3.175826499503918e-10, 2.7678278662495676e-10, 2.370319386472215e-10, 1.7004550589725334e-10, 1.3545801096224105e-10, 9.39645412333663e-11, 6.744151394073438e-11, 5.133228960170337e-11, 4.1367391498414364e-11], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[2356.821044921875, 2164.858154296875, 2163.73828125, 2163.69287109375, 2164.41064453125, 2164.200439453125, 2164.3388671875, 2163.483154296875, 2179.5888671875, 2162.7275390625]",[1925.3724365234375],[2434.088134765625],[4388.2900390625],[171.90640258789062],[158.10646057128906]
2025-12-11T13:58:01.951144+00:00,continuous coefficient 3D,1,"uniform(3D,7)",S7,S7,S5,"CG(AdditiveSchwarz(torch.float32, Inv(torch.float16), CUDSS, const_dofs_per_coarse=False), bsr_matmul=True)",False,0,1,10,,4.531959272304878e-11,"{'iterations': 172, 'residual norms': [0.04854603265818175, 0.5593424122263256, 0.47009664435821313, 0.5184391025653071, 0.43257001177037385, 0.42298713832430884, 0.283685960578481, 0.31681102003271366, 0.26278873348489007, 0.3345776163854096, 0.317898315959678, 0.23925341350005763, 0.2220502009756448, 0.20733866846279786, 0.1799528238321655, 0.15054986750896954, 0.13190647534474464, 0.11662615707080147, 0.10030572008551801, 0.07583421671899801, 0.06967647695007599, 0.06165099514938015, 0.04053384971593481, 0.03973594971076043, 0.0382424573731031, 0.028921837292070995, 0.018758840736447988, 0.016292858833455322, 0.013494699004592827, 0.014285562555418007, 0.016050804246599326, 0.014558005707609522, 0.013477506807452137, 0.010779019643479595, 0.008444187361783343, 0.006109364397103259, 0.004436708470685089, 0.0028923053793884343, 0.0023048079906714627, 0.0021478288379082116, 0.001925167714294752, 0.001842036443845478, 0.001735625224104788, 0.0013112350512193807, 0.0009311844368688881, 0.0006803683105833837, 0.0005154628535733452, 0.00038290042465124124, 0.0003140369356580826, 0.00026537926215768233, 0.0002364426636428889, 0.0002106266940214763, 0.00015618455545480102, 0.0001264606964540064, 0.00011607313750462009, 0.00010041135537793846, 8.174422352450669e-05, 8.808240986091477e-05, 8.441162311425085e-05, 8.651598857583768e-05, 8.105824697770734e-05, 8.35973432929467e-05, 8.133565173612902e-05, 7.887489017587301e-05, 6.344594217123688e-05, 4.9216784280240514e-05, 3.6459159221160885e-05, 2.6056874865643274e-05, 2.143218716306619e-05, 2.260157485871736e-05, 1.9548503482789097e-05, 1.552217070313087e-05, 1.1599202898591105e-05, 9.129365930262712e-06, 6.924351256432914e-06, 6.054243605249833e-06, 5.833498058456529e-06, 4.982273834177238e-06, 3.833318132303574e-06, 3.491547290734519e-06, 3.6413370598909203e-06, 3.301462435557264e-06, 3.4669862228680616e-06, 2.7750596680395244e-06, 2.3685029562211417e-06, 2.313962239037746e-06, 2.262542968531907e-06, 2.3082574847218266e-06, 1.9895915696613995e-06, 1.5815480037528761e-06, 1.459786194622206e-06, 1.3396438189976765e-06, 1.1739259568128308e-06, 9.879127218635748e-07, 8.70859575113392e-07, 7.349919845505267e-07, 7.045555526854119e-07, 6.074607959808935e-07, 5.56647409343739e-07, 4.5701581815123204e-07, 3.7792690421944637e-07, 3.449427927462409e-07, 3.083585065412799e-07, 2.5737676937829494e-07, 2.1188310494148996e-07, 1.7545766880338356e-07, 1.5991216613807037e-07, 1.4483925568790054e-07, 1.2901019572719264e-07, 1.0475717712881041e-07, 9.059784985719277e-08, 8.052244552794273e-08, 6.383026491386643e-08, 5.1284706234286115e-08, 4.786163548734921e-08, 4.240683423935833e-08, 3.983582796445027e-08, 3.855775503796879e-08, 3.443178482560503e-08, 3.305717893454967e-08, 3.246432700696341e-08, 3.130885666661607e-08, 2.9985761585476976e-08, 2.3682673897702186e-08, 2.0704043530339943e-08, 1.962593335773125e-08, 1.7881333147975485e-08, 1.6186876775397847e-08, 1.327347267341759e-08, 9.929597583616953e-09, 7.757893179805267e-09, 6.901927295322711e-09, 6.239714060839234e-09, 6.012798014984671e-09, 5.394486307754807e-09, 5.219786216575416e-09, 4.4229823320628724e-09, 3.7741587798346425e-09, 3.2321182231372013e-09, 2.8293471322623127e-09, 2.5451998415054017e-09, 2.0269625332856326e-09, 1.8025022088353041e-09, 1.4256059763679205e-09, 1.1791231106339603e-09, 1.0013509580813006e-09, 8.22516194897452e-10, 7.60363519877745e-10, 7.29002409108205e-10, 6.107399404667309e-10, 5.230997421611015e-10, 4.814672199484469e-10, 4.675876796906486e-10, 4.6362317131992565e-10, 4.5051595256534357e-10, 4.185020384692418e-10, 3.6873505420472447e-10, 3.188429971473034e-10, 2.5856940759323816e-10, 2.435416305442626e-10, 2.2344581952675374e-10, 1.740442837006069e-10, 1.6579231228785714e-10, 1.5674068801873334e-10, 1.342990599356118e-10, 1.2109552267338461e-10, 1.1410716020273287e-10, 1.0171760441221837e-10, 9.04000474739236e-11, 7.671031630165142e-11, 6.207086556488085e-11, 5.2375822543636026e-11, 4.5319556742858836e-11], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[5050.052734375, 2509.86767578125, 2503.880859375, 2502.6767578125, 2502.46728515625, 2502.563720703125, 2500.90283203125, 2512.212646484375, 2503.9873046875, 2508.7490234375]",[2418.79931640625],[2450.866455078125],[2003.2568359375],[171.9959716796875],[28.148672103881836]
2025-12-11T13:58:39.124504+00:00,continuous coefficient 3D,1,"uniform(3D,7)",S7,S7,S5,"CG(HybridSchwarz(torch.float64, Inv(torch.float16), CUDSS), bsr_matmul=True)",False,0,1,10,,4.653592176872077e-11,"{'iterations': 159, 'residual norms': [0.5580934386825007, 0.4766469756530645, 0.5141597013626293, 0.4127567276408184, 0.3672216618114184, 0.30557498362948493, 0.2854067920638575, 0.29569920360481394, 0.34316777598626275, 0.2524241529925611, 0.23708340123679914, 0.20738273776801877, 0.1842756058408048, 0.15621690285057074, 0.1310575889002951, 0.12321027907178815, 0.10714123977369658, 0.07199454079032247, 0.06718686701542503, 0.04843517153135143, 0.03940433551164336, 0.03679638315667072, 0.030841768646157213, 0.02085238540264365, 0.017957770339353675, 0.014694637271040197, 0.01465811127115075, 0.015612744238289154, 0.01546310789386433, 0.012296228392739032, 0.010568771075667173, 0.008681361346130102, 0.005577557354882806, 0.003659197072852599, 0.0029451039400988912, 0.0025806304931669526, 0.002421028257940568, 0.001814623605542561, 0.001576664969675833, 0.001137871699200476, 0.0008722992458363221, 0.0006789911979210572, 0.00045968911071322206, 0.00033334719834097906, 0.0003012241257468531, 0.0002650879563988634, 0.0002407160074951575, 0.0001679378363398387, 0.00012824914440024224, 0.00011857176780318118, 9.27331157159084e-05, 9.75880204388586e-05, 0.00010921224372652438, 9.735680085468053e-05, 9.338239210206347e-05, 9.036513229122991e-05, 8.564479590238426e-05, 8.37553760477522e-05, 7.013243852327763e-05, 4.9582789195137044e-05, 3.8604810457667826e-05, 2.691070622723601e-05, 2.3150531930872478e-05, 2.179572001215521e-05, 1.7185741762931194e-05, 1.1943614460513325e-05, 8.97469719938006e-06, 7.5470706365539264e-06, 6.534198079645549e-06, 6.313284346003657e-06, 5.926936363625488e-06, 5.20682767716882e-06, 5.344690762050626e-06, 5.089466824113289e-06, 4.7386152740838e-06, 4.114325957165654e-06, 3.2408373007185416e-06, 2.7272841027986918e-06, 2.6572224828666957e-06, 2.640350740802021e-06, 2.264567109509649e-06, 1.8874655209975892e-06, 1.6833459810392027e-06, 1.5863042172978673e-06, 1.273600497820587e-06, 1.0398592607155809e-06, 9.062591332679282e-07, 8.34842525729049e-07, 8.316379750908655e-07, 6.881255168003306e-07, 5.850276810846972e-07, 4.5758809735639005e-07, 3.820418625164149e-07, 3.103410752570808e-07, 2.544569709318491e-07, 2.018956547557192e-07, 1.6503578769329566e-07, 1.5346231516324546e-07, 1.4871288036661585e-07, 1.3357381015106195e-07, 1.143657568063803e-07, 1.0361541932269422e-07, 8.821343928792711e-08, 7.811007091470186e-08, 7.2022803102583e-08, 6.596473661725626e-08, 6.856286147611943e-08, 6.219029737221732e-08, 5.457280454881053e-08, 4.468996884743343e-08, 3.776070731454869e-08, 3.681244003018741e-08, 3.294658036309958e-08, 2.61557240756928e-08, 2.3045187235359284e-08, 2.142545076215161e-08, 1.846911438955746e-08, 1.513416655924865e-08, 1.2856739067484051e-08, 9.702437241623294e-09, 8.7816653992495e-09, 7.471960427633521e-09, 6.892472461059607e-09, 6.5471012034754074e-09, 5.567750171273015e-09, 4.83417679751159e-09, 4.048190487353889e-09, 2.9590429986211498e-09, 2.7939640764785173e-09, 2.519639228667148e-09, 2.321575284136257e-09, 2.016450940033e-09, 1.7039618891289095e-09, 1.4148022122572028e-09, 1.204910410057933e-09, 1.1446914223997068e-09, 1.1171824309994531e-09, 1.0353429167441648e-09, 9.114242572163422e-10, 8.074995764910078e-10, 7.365945911874029e-10, 6.797701649999895e-10, 6.051997266149558e-10, 5.334982826243567e-10, 4.504285050200703e-10, 3.8499235949736773e-10, 3.453200742312009e-10, 2.965039566997487e-10, 2.5273658113412667e-10, 2.3427967352367223e-10, 1.906521795807206e-10, 1.5757689919884578e-10, 1.342472213073403e-10, 1.2175434248842317e-10, 1.1143161212448644e-10, 9.18820950747532e-11, 7.437210359049073e-11, 6.365511635344847e-11, 5.2648328574890685e-11, 4.6535872746443394e-11], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[3008.165283203125, 2581.93505859375, 2583.9560546875, 2583.98779296875, 2583.823974609375, 2582.224853515625, 2598.41064453125, 2588.590576171875, 2591.152099609375, 2582.669189453125]",[1295.978515625],[2481.81005859375],[3643.64794921875],[179.00047302246094],[162.7911376953125]
2025-12-11T13:59:33.079647+00:00,continuous coefficient 3D,1,"uniform(3D,7)",S7,S6,S6,"CG(AdditiveSchwarz(torch.float32, Inv(torch.float16), CUDSS, const_dofs_per_coarse=False), bsr_matmul=True)",False,0,1,10,,4.376268895626213e-11,"{'iterations': 89, 'residual norms': [0.04854603265818175, 0.6636599368010769, 0.5614883223761354, 0.5991987275273152, 0.4269221540924489, 0.3395243687799955, 0.26533901245824226, 0.20224542145624191, 0.14363788947145398, 0.09518318319976063, 0.05923644839012295, 0.03979528969642388, 0.023540565638076157, 0.020284605278367143, 0.018655469116314938, 0.014879670109842404, 0.01133274336845818, 0.010120297634271158, 0.007818748447141453, 0.004972367695671826, 0.003106043294824058, 0.0022020453849389042, 0.0013257018163580427, 0.0006115336810268203, 0.00035009722157533605, 0.00029932404755161744, 0.0002581636493809268, 0.00023013256512577357, 0.0002574101562325545, 0.00017055945402117724, 0.00017142614930753378, 0.0001258643285896993, 9.893595503421107e-05, 6.500957049753443e-05, 3.432655195276291e-05, 2.4559013127108822e-05, 1.921960610254671e-05, 1.2991701933457668e-05, 8.742825673546136e-06, 8.089217693164254e-06, 7.232985393113519e-06, 5.718265839344731e-06, 5.483935253956396e-06, 3.858647598906908e-06, 3.39060299304031e-06, 2.731799097371727e-06, 2.2720259024535164e-06, 1.7945739993203046e-06, 1.4949343912309457e-06, 1.085382562058981e-06, 7.823011293734769e-07, 4.925242856661366e-07, 3.504773027910176e-07, 2.730069915207272e-07, 2.2305726253439548e-07, 1.5600733513172162e-07, 1.420858428488284e-07, 1.1430889418853099e-07, 8.06340827858635e-08, 6.4890623116633e-08, 5.068402648567151e-08, 4.9056153219443074e-08, 4.416121951610637e-08, 3.340742025743952e-08, 2.586201070696085e-08, 2.0541139016722984e-08, 1.732456769113657e-08, 1.3684809398847203e-08, 8.831979483333364e-09, 7.11113745550253e-09, 5.432138257467989e-09, 3.917547555394475e-09, 2.6520946694335447e-09, 2.212662800001537e-09, 1.8698766872371044e-09, 1.3592200517673539e-09, 1.0567816647419002e-09, 7.972320251141127e-10, 6.241062607882175e-10, 5.70017604502251e-10, 5.188178452162612e-10, 4.703016535841608e-10, 3.4086957217366886e-10, 2.1690214720913664e-10, 1.749267369203532e-10, 1.702755946903827e-10, 1.4844166596696153e-10, 1.0964743593612698e-10, 7.389330167669953e-11, 4.37626814663057e-11], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[6097.89306640625, 3972.989990234375, 3964.86865234375, 3961.60693359375, 3964.71630859375, 3961.806884765625, 3961.85205078125, 3961.769287109375, 3962.022705078125, 3964.767578125]",[1684.9820556640625],[2518.11181640625],[6149.955078125],[178.47161865234375],[162.12403869628906]
2025-12-11T14:00:23.187782+00:00,continuous coefficient 3D,1,"uniform(3D,7)",S7,S6,S6,"CG(HybridSchwarz(torch.float64, Inv(torch.float16), CUDSS), bsr_matmul=True)",False,0,1,10,,3.9205267152095884e-11,"{'iterations': 73, 'residual norms': [0.6625116741138088, 0.5738584716030714, 0.4491776560855609, 0.3634624934177683, 0.29891654051490657, 0.1797582890332022, 0.11999154134084138, 0.06478462885023198, 0.035483875462519444, 0.018823554579726245, 0.016912343618445878, 0.013951008785945174, 0.01112848444647777, 0.008212665808757277, 0.005124420513095269, 0.002860852789764055, 0.001956902693525453, 0.0007871920367812874, 0.00043198426491675157, 0.00031318147140288054, 0.000314236077254589, 0.00029383425695850653, 0.0002495813430526609, 0.00014316000897730727, 9.542931797700792e-05, 6.792601987492823e-05, 3.64261685453111e-05, 3.164660415567016e-05, 2.338662915335092e-05, 1.7569188049927918e-05, 1.2385839895679644e-05, 1.0501416027481684e-05, 8.56418016750876e-06, 6.694874001242035e-06, 5.432466848203935e-06, 3.5291495085283222e-06, 2.514525652493276e-06, 1.5733914595199455e-06, 1.2184078906159781e-06, 7.878326849309352e-07, 6.266564619583744e-07, 5.085716915739777e-07, 3.889300337306686e-07, 2.9586888804563756e-07, 2.618140839928269e-07, 1.9828706229188927e-07, 1.2397243760862265e-07, 9.114940113563895e-08, 7.822857101683966e-08, 5.893659173811738e-08, 3.538811765665815e-08, 3.0859272156653846e-08, 2.0194081711997838e-08, 1.266492736446801e-08, 1.0715067449163718e-08, 8.4830076865452e-09, 6.09817624162348e-09, 4.998091112667006e-09, 4.211371729072107e-09, 3.1095944177012664e-09, 2.0863674071481728e-09, 1.628231743239909e-09, 1.3064398141920948e-09, 9.081792694072563e-10, 5.982133047183087e-10, 3.5028927408417025e-10, 3.127474973120625e-10, 2.64492114966646e-10, 1.929936479469089e-10, 1.2184326563662256e-10, 1.1244234157685618e-10, 1.042309839711746e-10, 6.815882430284686e-11, 3.920525585196944e-11], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[3652.5107421875, 3564.792724609375, 3567.296142578125, 3562.731689453125, 3562.649169921875, 3564.6181640625, 3563.20068359375, 3564.08544921875, 3565.422119140625, 3561.673095703125]",[1916.3895263671875],[2524.380859375],[8477.8798828125],[29.766080856323242],[30.72150421142578]
