datetime,test case,p,mesh family,fine m,solvers m,coarse m,solver,random rhs,solution warmup steps,solution measurement steps,solution repetitions,DoFs,matrix nnz,residual norm,metadata,setup metadata,solve times,matrix and DOF map copy times,matrix permute times,solver setup times,rhs copy and permute times,solution permute and copy times,exception
2025-12-26T13:13:14.031905+00:00,continuous coefficient 2D,3,"uniform(2D,9)",S5,C5,C5,"CG(HybridSchwarz(torch.float64, Inv(torch.float16), CUDSS), bsr_matmul=True)",False,0,1,10,20480,806400,2.920991986733858e-09,"{'iterations': 69, 'residual norms': [12.190869507141128, 13.555124420411405, 15.097870805362378, 12.954159054447578, 6.039202781279221, 3.005157480458349, 2.126761557176869, 1.4818383726309443, 1.1526388566488577, 0.5959194042850342, 0.5331811725634952, 0.6433589680591509, 0.5632685484735479, 0.23314696137386753, 0.1699417478205088, 0.08088267534654336, 0.07066171306654297, 0.03872992866450315, 0.02037412339726349, 0.014207061679719154, 0.0072488943419505856, 0.0063261032663454436, 0.008131750883018297, 0.00559594279490282, 0.0035666773429107903, 0.0025777696330645636, 0.0023376756970938132, 0.0015693757912317433, 0.0012501030407136421, 0.0007717496450451124, 0.00043907869242316706, 0.00044415339941947615, 0.0003417235202372329, 0.0003580233811587806, 0.00017319590500546164, 0.0001206698438259631, 6.822443865694045e-05, 4.4202629806056206e-05, 4.294311389193577e-05, 3.9212598413784376e-05, 3.757485662592868e-05, 2.6030244407719374e-05, 1.967162167833097e-05, 1.2155093233131583e-05, 8.490814747865086e-06, 6.234610364062271e-06, 3.3033119277323307e-06, 2.3249251870827805e-06, 1.716187684600328e-06, 1.7014743872315986e-06, 1.5724975816246927e-06, 1.281950692215222e-06, 8.415927872662153e-07, 7.771610992766073e-07, 4.204984798299236e-07, 4.1774019206301606e-07, 1.7221171239037395e-07, 1.0572002603961848e-07, 8.000522548062792e-08, 5.971823143778045e-08, 5.8231532978048335e-08, 4.864716936840615e-08, 3.669972363009673e-08, 2.2008135408366963e-08, 1.94988152670506e-08, 1.1848282087842425e-08, 8.8740011407808e-09, 5.881042415827389e-09, 3.440937122818399e-09, 2.9209805964807185e-09], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[342.4125671386719, 85.68460845947266, 85.67398071289062, 86.28044891357422, 85.94662475585938, 85.9135971069336, 86.01404571533203, 85.98540496826172, 86.74118041992188, 85.8169937133789]",[1.591264009475708],[683.3549194335938],[706.24462890625],[0.12556800246238708],[0.12198399752378464],
2025-12-26T13:13:15.827710+00:00,continuous coefficient 2D,3,"uniform(2D,9)",S5,C5,C5,"CG(AMGX(L1_TRUNC, torch.float32), bsr_matmul=True)",False,0,1,10,20480,806400,2.288986692437022e-09,"{'iterations': 55, 'residual norms': [2.965900179078785, 13.44765445951585, 9.1800712739718, 4.61615243940709, 2.984486097731908, 1.7810754789299275, 1.0667505444209409, 0.8756209506832827, 0.5758956236376279, 0.3238861439221397, 0.206609260098744, 0.13354321138535194, 0.0930992289244447, 0.061295684886228566, 0.03821016416819466, 0.027827472713889415, 0.021559317952691545, 0.015388834954242293, 0.010270396321238582, 0.006665731331278194, 0.004102946307348396, 0.0024340120045598253, 0.0014217063342780174, 0.0009178666228213451, 0.0006447963301819944, 0.00043287261175135015, 0.00027592260248792924, 0.00017580677295163133, 0.00011961848020611111, 7.851593479233805e-05, 5.205528159953732e-05, 3.463111493665994e-05, 2.4974691022506467e-05, 1.7385348247971547e-05, 1.1939509167214515e-05, 8.627604259066715e-06, 5.880292705210358e-06, 3.665238540157496e-06, 2.2203068642924047e-06, 1.3858514533211387e-06, 9.07877191392762e-07, 5.849661820036231e-07, 3.69669768218907e-07, 2.368782057874272e-07, 1.573793000121883e-07, 1.0713667250304887e-07, 7.191040614011652e-08, 5.123105858479498e-08, 3.6548433157132645e-08, 2.5638465145041254e-08, 1.6949759037050732e-08, 1.1340585338714373e-08, 8.100453721432333e-09, 5.62052087992743e-09, 3.5996356621059376e-09, 2.2889802920250725e-09], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[148.80166625976562, 66.71078491210938, 66.43267059326172, 66.14329528808594, 66.47952270507812, 67.51152038574219, 66.27766418457031, 66.73887634277344, 66.5552978515625, 66.25997161865234]",[1.5976320505142212],[695.6366577148438],[50.29792022705078],[0.15164799988269806],[0.12246400117874146],
2025-12-26T13:13:17.635607+00:00,continuous coefficient 2D,3,"uniform(2D,9)",S5,C5,C5,"CG(AMGX(L1_TRUNC, None), bsr_matmul=True)",False,0,1,10,20480,806400,2.288977155754122e-09,"{'iterations': 55, 'residual norms': [2.965900179078785, 13.44765382887995, 9.180069716699975, 4.616151746435521, 2.984485614821712, 1.7810754451274997, 1.0667504855643024, 0.8756208696932731, 0.575895546629225, 0.32388608938136393, 0.20660924774153214, 0.13354321204218858, 0.09309922758342261, 0.06129566969033033, 0.03821014426707018, 0.027827466600033178, 0.021559310486526238, 0.015388824770302654, 0.010270388891802509, 0.006665724357176276, 0.004102941052791585, 0.0024340085375125263, 0.0014217046732350844, 0.0009178659478981894, 0.0006447957438039755, 0.0004328721918303504, 0.00027592237511449064, 0.0001758066130559043, 0.00011961841248136672, 7.851587136966268e-05, 5.205521731950336e-05, 3.4631085071695695e-05, 2.4974667170667252e-05, 1.7385327516918226e-05, 1.1939500315654968e-05, 8.627591434068978e-06, 5.880283071332083e-06, 3.665233415605364e-06, 2.2203023100405113e-06, 1.3858488162389243e-06, 9.078752385863036e-07, 5.84964844133944e-07, 3.6966905315476696e-07, 2.3687776445791718e-07, 1.5737904035449981e-07, 1.0713650461154415e-07, 7.19103353293268e-08, 5.123104007158925e-08, 3.654841703031938e-08, 2.5638441888754004e-08, 1.694974177373491e-08, 1.1340581998272241e-08, 8.100451564957631e-09, 5.62051771661175e-09, 3.5996322586953373e-09, 2.2889776200911775e-09], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[152.1390380859375, 69.0159683227539, 68.46540832519531, 67.9221420288086, 68.59410858154297, 68.2408676147461, 68.18355560302734, 68.90624237060547, 68.06221008300781, 68.21282958984375]",[1.7446399927139282],[699.6484985351562],[50.626304626464844],[0.20953600108623505],[0.14428800344467163],
2025-12-26T13:13:18.961791+00:00,continuous coefficient 2D,3,"uniform(2D,9)",S5,C5,C5,"AMGX(CG_L1_TRUNC, None)",False,0,1,10,20480,806400,26.69310161151302,{},,"[21.076032638549805, 21.046720504760742, 21.02751922607422, 20.992799758911133, 21.01420783996582, 20.968032836914062, 20.98236846923828, 21.002944946289062, 21.001375198364258, 20.99603271484375]",[1.6697920560836792],[706.9512939453125],[54.877376556396484],[0.17148800194263458],[0.15904000401496887],
2025-12-26T13:13:21.662498+00:00,continuous coefficient 2D,3,"uniform(2D,9)",S5,C5,C5,"CG(AdditiveSchwarz(torch.float32, Inv(torch.float16), CUDSS, const_dofs_per_coarse=False), bsr_matmul=False)",False,0,1,10,20480,806400,2.942395885157612e-09,"{'iterations': 123, 'residual norms': [2.965900179078785, 12.409434951895017, 11.996191817418968, 20.97075052183337, 11.60619312270668, 15.562661489716854, 6.070505481968491, 3.9116698975821547, 3.5322840355666556, 1.9520672127933274, 1.2991951622384965, 0.866584582613196, 0.613654382975096, 0.24573380954848814, 0.24471100576491542, 0.3101111138760131, 0.3910307044751101, 0.3551771899765895, 0.17389758274069836, 0.1411666486203981, 0.10419043746466626, 0.1071915570917467, 0.10028728986497958, 0.06014109895212146, 0.03620942634990557, 0.031099053529235966, 0.050616962298131715, 0.048659875466385234, 0.027614219043838224, 0.028132748402091484, 0.01810376106367428, 0.0095627324165099, 0.010598170777465117, 0.007342536257421657, 0.010559655545795757, 0.0074123593329006665, 0.005331195775025383, 0.005260418939125699, 0.004868904489097368, 0.0036554133256699543, 0.002843436691808664, 0.003336439927074891, 0.001846938845021021, 0.0016797793095147306, 0.0017183488671624113, 0.0013200574523907476, 0.0015675442588246806, 0.0012456585374278821, 0.0008405679885315888, 0.0007304832431869515, 0.0004409766839474208, 0.00041330482920890924, 0.0003660843083940789, 0.00031244791533724116, 0.0003489942576590638, 0.0002698789206959283, 0.00025090379308842633, 0.0002191579889811486, 0.0002103999860148586, 0.00016858741007579615, 0.00011618692505395862, 8.207096987469052e-05, 6.240045973772051e-05, 5.1772475224780234e-05, 4.4750392868488e-05, 4.4857390198284634e-05, 4.4899593180526344e-05, 3.702972366084228e-05, 3.5892407693076545e-05, 3.3880520076117806e-05, 2.2922542261918387e-05, 2.3961700763581813e-05, 1.763644958826858e-05, 9.132662170367382e-06, 7.670935563735872e-06, 6.358375876872738e-06, 4.975578762914212e-06, 5.638114238625571e-06, 6.32148635439265e-06, 5.080391890271442e-06, 4.236456781171509e-06, 3.4453622896612002e-06, 2.7609273117633903e-06, 2.577523870151821e-06, 1.7632400762670166e-06, 1.2654291967987898e-06, 1.0764341783120102e-06, 6.990586444387347e-07, 6.26579387310946e-07, 7.976576578927536e-07, 9.098388787390627e-07, 6.155786615128527e-07, 5.760500502190195e-07, 4.248342951798112e-07, 2.581380234460643e-07, 2.3043665570058599e-07, 2.049702454726216e-07, 1.377105373583895e-07, 1.3576981229300297e-07, 1.1074189785674285e-07, 1.0311684887146863e-07, 1.0236828213397679e-07, 9.207993354135643e-08, 9.937867809035241e-08, 7.169948782954035e-08, 4.336843323860468e-08, 3.382004927559058e-08, 2.7020142749173767e-08, 2.2629925148633183e-08, 2.348054232921627e-08, 2.1651070615906676e-08, 1.985722325072421e-08, 1.640984543064538e-08, 1.1969228560944382e-08, 1.2311176489444693e-08, 9.821379912976408e-09, 7.434739852410389e-09, 6.334958009632546e-09, 4.78662275629974e-09, 3.751337091127928e-09, 4.282480195344284e-09, 4.4748321403976985e-09, 3.134674463103874e-09, 2.94240952274531e-09], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[89.20006561279297, 87.03763580322266, 86.50019073486328, 85.46419525146484, 84.33497619628906, 85.8256607055664, 86.23661041259766, 86.795166015625, 85.83689880371094, 87.18355560302734]",[1.6974400281906128],[750.9424438476562],[773.836669921875],[0.15039999783039093],[0.16387200355529785],
2025-12-26T13:13:24.297199+00:00,continuous coefficient 2D,3,"uniform(2D,9)",S5,C5,C5,"CG(HybridSchwarz(torch.float64, Inv(torch.float16), CUDSS), bsr_matmul=False)",False,0,1,10,20480,806400,2.9209887175085137e-09,"{'iterations': 69, 'residual norms': [12.190869507141128, 13.555124420411408, 15.0978708053624, 12.954159054447597, 6.039202781279232, 3.0051574804583425, 2.126761557176879, 1.4818383726309534, 1.1526388566488608, 0.5959194042850364, 0.5331811725634972, 0.6433589680591468, 0.5632685484735389, 0.2331469613738636, 0.16994174782050372, 0.08088267534654021, 0.07066171306654143, 0.038729928664501964, 0.02037412339726204, 0.014207061679718557, 0.007248894341950955, 0.006326103266346762, 0.008131750883021887, 0.005595942794906292, 0.003566677342913685, 0.002577769633066542, 0.0023376756970969028, 0.0015693757912339597, 0.0012501030407144175, 0.0007717496450447555, 0.000439078692422096, 0.00044415339941996897, 0.00034172352023820033, 0.0003580233811618124, 0.00017319590500675905, 0.00012066984382653093, 6.822443865620368e-05, 4.420262980489383e-05, 4.294311389104481e-05, 3.9212598413396774e-05, 3.757485662541851e-05, 2.603024440891271e-05, 1.967162167859279e-05, 1.215509323450881e-05, 8.490814749783936e-06, 6.234610365969176e-06, 3.3033119295467773e-06, 2.324925188700948e-06, 1.7161876882936013e-06, 1.701474392673688e-06, 1.5724975896324577e-06, 1.2819507005686758e-06, 8.415927937444682e-07, 7.771611071426898e-07, 4.204984838502628e-07, 4.177401983781253e-07, 1.7221171444641297e-07, 1.0572002749936171e-07, 8.000522749323101e-08, 5.971823335757674e-08, 5.823153522525501e-08, 4.8647172748110074e-08, 3.669972624451693e-08, 2.200813741313514e-08, 1.9498815809800147e-08, 1.1848281705879527e-08, 8.874001664551656e-09, 5.88104297122863e-09, 3.4409369759712633e-09, 2.9209799487207862e-09], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[43.96422576904297, 48.21907043457031, 43.308990478515625, 47.65766525268555, 43.78713607788086, 45.76784133911133, 45.0120964050293, 46.94607925415039, 43.11119842529297, 45.31577682495117]",[1.7436480522155762],[824.0283813476562],[975.0935668945312],[2.641727924346924],[0.2341119945049286],
2025-12-26T13:13:25.881605+00:00,continuous coefficient 2D,3,"uniform(2D,9)",S5,C5,C5,"CG(AMGX(L1_TRUNC, torch.float32), bsr_matmul=False)",False,0,1,10,20480,806400,2.288976566619238e-09,"{'iterations': 55, 'residual norms': [2.965900179078785, 13.44765445951584, 9.180071273971796, 4.616152439407086, 2.984486097731905, 1.7810754789299246, 1.0667505444209417, 0.8756209506832812, 0.5758956236376278, 0.32388614392213844, 0.2066092600987471, 0.13354321138535002, 0.09309922892888049, 0.06129568506992286, 0.03821016454682532, 0.027827472925167445, 0.021559317717870365, 0.015388834562020105, 0.010270395988666723, 0.0066657311769661555, 0.004102946236105655, 0.0024340119771965587, 0.0014217063247226069, 0.0009178666459533449, 0.00064479635259159, 0.0004328726086394391, 0.00027592258797220007, 0.0001758067623113211, 0.00011961847410762652, 7.851593137145644e-05, 5.2055280448319145e-05, 3.463111300117257e-05, 2.497468951516257e-05, 1.7385346933816782e-05, 1.1939508715754565e-05, 8.627604147606471e-06, 5.880292563689865e-06, 3.6652383273816157e-06, 2.2203067000182386e-06, 1.3858513803324316e-06, 9.078771311728771e-07, 5.849661349919142e-07, 3.696697422113119e-07, 2.368781889463727e-07, 1.5737929281845728e-07, 1.071366623037807e-07, 7.191039895581801e-08, 5.1231059509875936e-08, 3.654843297510359e-08, 2.56384628667308e-08, 1.6949757650504024e-08, 1.1340584493131887e-08, 8.100453726907034e-09, 5.620520696007004e-09, 3.599635568170039e-09, 2.2889801509078515e-09], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[32.224769592285156, 37.06025695800781, 31.93494415283203, 31.742399215698242, 34.42678451538086, 31.705408096313477, 31.64579200744629, 35.21526336669922, 33.26019287109375, 31.759199142456055]",[1.7434560060501099],[819.261474609375],[58.108863830566406],[0.23289600014686584],[0.17961600422859192],
2025-12-26T13:13:27.463622+00:00,continuous coefficient 2D,3,"uniform(2D,9)",S5,C5,C5,"CG(AMGX(L1_TRUNC, None), bsr_matmul=False)",False,0,1,10,20480,806400,2.2889764510646416e-09,"{'iterations': 55, 'residual norms': [2.965900179078785, 13.447653828879933, 9.180069716699961, 4.616151746435511, 2.9844856148217036, 1.7810754451274968, 1.0667504855643006, 0.8756208696932719, 0.5758955466292244, 0.3238860893813633, 0.20660924774153197, 0.13354321204218847, 0.09309922758342243, 0.06129566969033019, 0.03821014426707012, 0.027827466600033147, 0.021559310486526238, 0.015388824770302647, 0.010270388891802507, 0.00666572435717627, 0.004102941052791581, 0.0024340085375125255, 0.0014217046732350833, 0.0009178659478981879, 0.0006447957438039737, 0.0004328721918303494, 0.0002759223751144899, 0.0001758066130559041, 0.00011961841248136668, 7.851587136966242e-05, 5.2055217319503093e-05, 3.463108507169554e-05, 2.497466717066711e-05, 1.7385327516918117e-05, 1.1939500315654915e-05, 8.627591434068948e-06, 5.880283071332063e-06, 3.6652334156053523e-06, 2.2203023100405054e-06, 1.38584881623892e-06, 9.078752385862996e-07, 5.849648441339414e-07, 3.696690531547659e-07, 2.368777644579167e-07, 1.5737904035449926e-07, 1.0713650461154356e-07, 7.191033532932628e-08, 5.123104007158881e-08, 3.6548417030319036e-08, 2.5638441888753743e-08, 1.6949741773734772e-08, 1.1340581998272158e-08, 8.100451564957578e-09, 5.620517716611718e-09, 3.5996322586953253e-09, 2.28897762009117e-09], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[32.792415618896484, 33.22035217285156, 34.14080047607422, 33.3803825378418, 33.3223991394043, 33.940608978271484, 32.278656005859375, 32.3765754699707, 35.03596878051758, 32.38937759399414]",[1.8406720161437988],[813.4695434570312],[57.70640182495117],[0.2197760045528412],[0.16396799683570862],
2025-12-26T13:13:31.272131+00:00,continuous coefficient 2D,3,"uniform(2D,9)",S6,C6,C6,"CG(AdditiveSchwarz(torch.float32, Inv(torch.float16), CUDSS, const_dofs_per_coarse=False), bsr_matmul=True)",False,0,1,10,81920,3251200,1.407160564956883e-09,"{'iterations': 125, 'residual norms': [1.4850346317066798, 12.059184120708087, 15.184412695523744, 18.766349961913967, 12.787408004304618, 13.168087761025166, 3.6065710213670927, 2.9759152013410386, 2.047456918607235, 1.0653781029427922, 0.9793986733709658, 0.7403506637818684, 0.44452003070569573, 0.18082730883707993, 0.25129099768956126, 0.30573595124840375, 0.4021835349633656, 0.2386438156385446, 0.12403255399571257, 0.13201090005874525, 0.08426338316562168, 0.1040698864027776, 0.07777984397898895, 0.03818948707052723, 0.033241229589576475, 0.04591837531957466, 0.049743837696311015, 0.03493667038448628, 0.030991000572731763, 0.021092355302899272, 0.012604304561250243, 0.00952725111531963, 0.008046836928880969, 0.008124611456231232, 0.01029886269844638, 0.005010835529644347, 0.005601805687493815, 0.004953899379482366, 0.00349725561125116, 0.0036616144557446197, 0.0028545777025934718, 0.002133381113963095, 0.001643229649020901, 0.001501602692577737, 0.001462201445316614, 0.001340495615037343, 0.0012846695837579372, 0.000848513379764265, 0.0006973305715493697, 0.00047555440219877493, 0.00038816588237967746, 0.00035678353310416655, 0.00033827939722134255, 0.0003491329865082752, 0.00030058016518881407, 0.000253162090182605, 0.00018796487096295195, 0.00020978976129207104, 0.00016165061665285112, 0.00011335116984990877, 9.413617107577243e-05, 6.355488440832032e-05, 4.833087997566736e-05, 4.1811599963078496e-05, 4.2646795722146815e-05, 4.969293019100894e-05, 3.9332164788939305e-05, 3.458766858447455e-05, 3.289775316620667e-05, 2.1631220544954458e-05, 1.8843864200177707e-05, 1.6410450874975715e-05, 1.2084197388091059e-05, 7.929182663260548e-06, 6.54851322244105e-06, 5.840579215766641e-06, 4.845830487462636e-06, 5.9118497566590835e-06, 5.941735500036975e-06, 4.575054831832391e-06, 4.452298863093567e-06, 2.707108369142298e-06, 2.5160189744913716e-06, 2.260818323159724e-06, 1.2301597128020043e-06, 1.2725319403501703e-06, 8.583490923932112e-07, 6.049412803781162e-07, 7.857129128855633e-07, 8.586714660082481e-07, 6.993756294709009e-07, 6.223092296802402e-07, 4.892941770611344e-07, 3.0533125238729447e-07, 2.5538051759849963e-07, 2.0431865829527772e-07, 1.576193342367405e-07, 1.5391598477113798e-07, 1.2046054718073947e-07, 1.0488629856206831e-07, 1.1119990595348871e-07, 9.646075724381422e-08, 1.0033228859663582e-07, 9.088728516870441e-08, 5.4164548473294605e-08, 4.036253771579062e-08, 3.411227279648753e-08, 2.2849518508556167e-08, 2.2514073109539256e-08, 2.386984330282887e-08, 2.1538587941087144e-08, 1.719526294228558e-08, 1.3863097702524325e-08, 1.3406918138356004e-08, 1.1683977063203635e-08, 7.963691165688294e-09, 6.874262906692698e-09, 5.6433697397429125e-09, 4.084824979400234e-09, 4.085416628552357e-09, 4.76857459783672e-09, 3.77890811834975e-09, 3.235528875427767e-09, 2.8326383295443563e-09, 1.8162732742351807e-09, 1.4071785419310856e-09], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[427.826904296875, 164.16822814941406, 163.70626831054688, 163.24217224121094, 163.2911376953125, 163.07066345214844, 162.78399658203125, 164.35501098632812, 165.1082305908203, 170.48956298828125]",[4.452095985412598],[792.8565063476562],[771.1927490234375],[0.5305920243263245],[0.24780799448490143],
2025-12-26T13:13:34.374070+00:00,continuous coefficient 2D,3,"uniform(2D,9)",S6,C6,C6,"CG(HybridSchwarz(torch.float64, Inv(torch.float16), CUDSS), bsr_matmul=True)",False,0,1,10,81920,3251200,1.3429725084162841e-09,"{'iterations': 72, 'residual norms': [12.00378296993431, 14.287348891902468, 14.285601909224427, 12.454200035677427, 5.792713589366316, 2.4088969862782084, 1.0148212857068135, 0.9963970547749237, 0.8983543478906354, 0.42924238454186625, 0.45310158330719397, 0.5529859511499082, 0.43480256644646836, 0.14732324207634123, 0.09769541330413004, 0.06330184081494622, 0.05207342192757884, 0.0240700060887059, 0.013833389787131596, 0.010374828891544199, 0.0034502310773950437, 0.0038162147448611195, 0.004023494476664226, 0.0037353183110595644, 0.0018816917920653842, 0.0013962816363145326, 0.0011359388190849801, 0.0008650693720470431, 0.000858957520547415, 0.0003982485861467468, 0.0003320505327268467, 0.0002407935998097871, 0.0002440195426375281, 0.00018963476301729414, 0.00011280977043717894, 8.214679024225291e-05, 3.999351452732143e-05, 3.359546604716249e-05, 2.9507518011926994e-05, 2.3083143420074894e-05, 1.9447847404056497e-05, 1.741753635887913e-05, 1.2625702325852957e-05, 9.498414599025131e-06, 5.837450245909489e-06, 3.6767626040596743e-06, 1.823630814274939e-06, 1.4009819535474364e-06, 1.0378868106975266e-06, 9.810467528084123e-07, 9.439047641581956e-07, 6.82458446109675e-07, 5.541479009289866e-07, 4.658112534226134e-07, 3.1524462631556626e-07, 2.60387442541495e-07, 1.0854986778013782e-07, 8.787077096645176e-08, 5.378543090702342e-08, 5.8145374561241095e-08, 4.647803726075453e-08, 3.898445740259457e-08, 2.503987100330696e-08, 1.6945627164393404e-08, 1.4099778541053602e-08, 7.4646363637502e-09, 7.485836416188448e-09, 3.5211274252888004e-09, 2.9296363143728623e-09, 2.41540899845449e-09, 2.197310657667567e-09, 2.290657488839223e-09, 1.34297350510494e-09], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[186.73919677734375, 94.75631713867188, 95.32646179199219, 93.5050277709961, 94.22124481201172, 93.00847625732422, 92.3055648803711, 93.46854400634766, 95.35894775390625, 94.16342163085938]",[4.4925761222839355],[822.885009765625],[866.9202880859375],[0.5685120224952698],[0.20537599921226501],
2025-12-26T13:13:36.569792+00:00,continuous coefficient 2D,3,"uniform(2D,9)",S6,C6,C6,"CG(AMGX(L1_TRUNC, torch.float32), bsr_matmul=True)",False,0,1,10,81920,3251200,1.3570430641631896e-09,"{'iterations': 56, 'residual norms': [1.4850346317066798, 13.53091934824636, 9.509603512164897, 4.8263983534474795, 3.0376342406279355, 1.8154108780364604, 1.0233376807323296, 0.8329525303578275, 0.5663104267290343, 0.3207573202573798, 0.19560977606762736, 0.11757135695610567, 0.08021277026678315, 0.05137580791426327, 0.030701662683111103, 0.020902290554518834, 0.015597533931775, 0.011394184993973964, 0.007906302215431114, 0.0057069982122533005, 0.0038733135770568573, 0.002382176042865146, 0.0013864267214028117, 0.0008940686929006652, 0.0006039966082038034, 0.0003970082004991297, 0.0002471985988939636, 0.0001612768864111822, 0.00010846568492299323, 6.78784285288304e-05, 4.2340806365114795e-05, 2.7467322128626673e-05, 1.899742794145962e-05, 1.3196175178128253e-05, 9.115768065021277e-06, 6.572040184273715e-06, 4.714303895617231e-06, 3.225896232751661e-06, 2.086316957131721e-06, 1.3848181785490598e-06, 9.036594548192756e-07, 5.678799273270877e-07, 3.455430108024333e-07, 2.1633545804653597e-07, 1.4018927405878075e-07, 9.122376485730478e-08, 5.871279135334887e-08, 3.977915702961167e-08, 2.8258107183950855e-08, 1.959902537724472e-08, 1.3090631816604866e-08, 8.76835485550834e-09, 6.144656111977049e-09, 4.3114717663400484e-09, 2.928128723855511e-09, 1.9833233207227148e-09, 1.357040447444834e-09], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[172.8636474609375, 84.9908447265625, 80.44815826416016, 81.849853515625, 81.5673599243164, 82.75234985351562, 81.83561706542969, 82.67151641845703, 80.67676544189453, 81.98941040039062]",[4.600800037384033],[832.0903930664062],[67.2257308959961],[0.39260798692703247],[0.18697600066661835],
