datetime,test case,p,mesh family,fine m,solvers m,coarse m,solver,random rhs,solution warmup steps,solution measurement steps,solution repetitions,DoFs,matrix nnz,residual norm,metadata,setup metadata,solve times,matrix and DOF map copy times,matrix permute times,solver setup times,rhs copy and permute times,solution permute and copy times,exception
2025-12-26T12:25:52.022782+00:00,continuous coefficient 2D,1,"uniform(2D,10)",S6,C5,C5,"CG(HybridSchwarz(torch.float64, Inv(torch.float16), CUDSS), bsr_matmul=True)",False,0,1,10,24576,292608,8.669955139057585e-10,"{'iterations': 33, 'residual norms': [9.581246143714717, 7.0714538210777125, 5.123579877428411, 1.313936620882118, 0.3236710509952521, 0.2432203098860605, 0.1949664710249584, 0.06673237041009437, 0.026023779658929175, 0.008645714557932692, 0.003913152739079802, 0.003488923240155384, 0.002239490236825326, 0.0006015633749488848, 0.0002858464906198818, 0.00015292532184278958, 0.00013286135929969022, 6.371041455894037e-05, 1.78529460532519e-05, 1.0547479529621658e-05, 4.627924184275823e-06, 3.964282655294608e-06, 1.5946925000829055e-06, 8.259111631185737e-07, 3.4514085726868374e-07, 1.8584324716496107e-07, 1.5557017908353457e-07, 5.265770750025813e-08, 2.3016437964567963e-08, 1.4902535237460097e-08, 1.0196601889275273e-08, 4.698289956695699e-09, 1.869686351385132e-09, 8.669946195105827e-10], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[305.3189697265625, 40.798622131347656, 41.009822845458984, 40.88371276855469, 40.76617431640625, 40.708641052246094, 41.063201904296875, 41.50700759887695, 41.03353500366211, 41.05705642700195]",[0.991487979888916],[654.845703125],[757.4192504882812],[0.14739200472831726],[0.12086399644613266],
2025-12-26T12:25:53.526038+00:00,continuous coefficient 2D,1,"uniform(2D,10)",S6,C5,C5,"CG(AMGX(L1_TRUNC, torch.float32), bsr_matmul=True)",False,0,1,10,24576,292608,1.3712999103980265e-09,"{'iterations': 33, 'residual norms': [1.7191755007558083, 5.486863733593934, 3.1062652254954646, 1.857178176298939, 0.9592758965763931, 0.43200943606924996, 0.20002851838117947, 0.09608503054474012, 0.04876910767054766, 0.02459593219956099, 0.012078893094789045, 0.0061205673446748385, 0.003155346022692202, 0.0014932491149757322, 0.0007162952703297056, 0.0003663504484182635, 0.0001896420886281313, 9.680175939724985e-05, 4.800444057771957e-05, 2.3379787499149862e-05, 1.1749933384696228e-05, 6.034321588647891e-06, 3.0080407761307323e-06, 1.4590005999081109e-06, 7.141497890798635e-07, 3.565989368493802e-07, 1.8003284861997257e-07, 9.005088478142756e-08, 4.43336720963313e-08, 2.201489348145587e-08, 1.1122290771020068e-08, 5.4548662017903e-09, 2.679381407574197e-09, 1.3713015213347206e-09], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[131.9490203857422, 38.85340881347656, 38.79673767089844, 38.7474250793457, 38.53785705566406, 38.74003219604492, 38.83078384399414, 38.88835144042969, 38.31398391723633, 38.34329605102539]",[0.9911999702453613],[683.5418701171875],[53.93609619140625],[0.2043839991092682],[0.13705599308013916],
2025-12-26T12:25:55.027407+00:00,continuous coefficient 2D,1,"uniform(2D,10)",S6,C5,C5,"CG(AMGX(L1_TRUNC, None), bsr_matmul=True)",False,0,1,10,24576,292608,1.3713012781916632e-09,"{'iterations': 33, 'residual norms': [1.7191755007558083, 5.486863960956387, 3.1062655182395877, 1.8571784138586893, 0.9592759943564884, 0.43200950439950114, 0.20002854924522895, 0.09608504832059184, 0.04876911950888686, 0.024595937497888975, 0.012078895128467904, 0.006120568412286536, 0.0031553467103623925, 0.0014932494309665384, 0.0007162954356147791, 0.0003663505172379771, 0.0001896421214135452, 9.680177138456446e-05, 4.800444805146117e-05, 2.337979240458515e-05, 1.1749936725563992e-05, 6.034323528986456e-06, 3.008041642752166e-06, 1.4590010982491582e-06, 7.14150120111022e-07, 3.5659913905704217e-07, 1.8003295119254344e-07, 9.005093832134699e-08, 4.4333702555795666e-08, 2.2014908305762204e-08, 1.112229872223804e-08, 5.454870747270485e-09, 2.6793838599161662e-09, 1.371302967161741e-09], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[134.4699249267578, 40.071231842041016, 39.97430419921875, 39.64303970336914, 39.29955291748047, 39.72342300415039, 39.71311950683594, 40.03852844238281, 39.71638488769531, 39.90803146362305]",[1.0615359544754028],[677.8250122070312],[51.1973762512207],[0.17056000232696533],[0.1316159963607788],
2025-12-26T12:25:56.128130+00:00,continuous coefficient 2D,1,"uniform(2D,10)",S6,C5,C5,"AMGX(CG_L1_TRUNC, None)",False,0,1,10,24576,292608,1.3713019189359333e-09,{},,"[9.71878433227539, 9.599583625793457, 9.577983856201172, 9.597760200500488, 9.584927558898926, 9.565888404846191, 9.574080467224121, 9.6014404296875, 9.59331226348877, 9.593631744384766]",[1.0653760433197021],[680.3194580078125],[49.886112213134766],[0.17395199835300446],[0.12041600048542023],
2025-12-26T12:25:58.231941+00:00,continuous coefficient 2D,1,"uniform(2D,10)",S6,C5,C5,"CG(AdditiveSchwarz(torch.float32, Inv(torch.float16), CUDSS, const_dofs_per_coarse=False), bsr_matmul=False)",False,0,1,10,24576,292608,1.0607262989954375e-09,"{'iterations': 59, 'residual norms': [1.7191755007558083, 9.816384185940388, 7.974228932589055, 6.389953074040979, 3.070323438454035, 0.795083747192673, 0.29007916162740993, 0.17599600536299473, 0.10363317282015966, 0.09836030557382416, 0.1195152920461017, 0.045559040028873565, 0.01841804748005733, 0.016118128296826247, 0.015397656603982159, 0.014002416126589042, 0.005570981272187933, 0.0023954757391978863, 0.002633735820097783, 0.0023957378505097197, 0.0016777810808123379, 0.0008633506499161892, 0.0005304590151122701, 0.00038915950351797024, 0.00026634485031815384, 0.00026742937882637914, 0.00020883205949534533, 9.560660967478077e-05, 4.665657865989633e-05, 4.070791829096147e-05, 4.242912547892686e-05, 2.3906460523272722e-05, 1.5902847449049423e-05, 1.0824083782919064e-05, 5.0781294649515414e-06, 5.200596089016008e-06, 4.890260236764509e-06, 2.784132702784229e-06, 1.4726691827438587e-06, 9.043720526512653e-07, 7.603733070222211e-07, 6.916331105678447e-07, 5.045078400327316e-07, 2.773345004683787e-07, 1.612378195162895e-07, 1.2310811190972167e-07, 1.1232294647533874e-07, 7.71407142760423e-08, 4.8502543264540987e-08, 3.289333682252138e-08, 2.7619544936106173e-08, 1.8987753684818e-08, 1.3936877828932649e-08, 1.013376947927815e-08, 5.581734800590514e-09, 4.7509443009348045e-09, 3.9972954533305965e-09, 2.834916060752895e-09, 1.821326765891798e-09, 1.060726150490884e-09], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[36.48825454711914, 35.70800018310547, 35.39686584472656, 35.398399353027344, 35.60249710083008, 35.901695251464844, 35.79094314575195, 35.40553665161133, 35.51878356933594, 35.336158752441406]",[1.0919040441513062],[675.1929321289062],[738.0184936523438],[0.13811199367046356],[0.12300799787044525],
2025-12-26T12:26:00.125804+00:00,continuous coefficient 2D,1,"uniform(2D,10)",S6,C5,C5,"CG(HybridSchwarz(torch.float64, Inv(torch.float16), CUDSS), bsr_matmul=False)",False,0,1,10,24576,292608,8.669948515622469e-10,"{'iterations': 33, 'residual norms': [9.581246143714717, 7.071453821077712, 5.12357987742841, 1.3139366208821177, 0.32367105099525195, 0.24322030988606072, 0.19496647102495912, 0.06673237041009464, 0.026023779658929318, 0.008645714557932711, 0.003913152739080349, 0.003488923240157271, 0.002239490236827252, 0.0006015633749495292, 0.00028584649062033253, 0.0001529253218434373, 0.00013286135930124489, 6.37104145599305e-05, 1.785294605360136e-05, 1.054747952979951e-05, 4.627924184435782e-06, 3.964282655682827e-06, 1.5946925002990459e-06, 8.259111632677583e-07, 3.451408573264864e-07, 1.8584324737095355e-07, 1.5557017972799234e-07, 5.265770785229589e-08, 2.3016438312966326e-08, 1.4902535940907255e-08, 1.0196602993364284e-08, 4.698290717831344e-09, 1.8696869231187264e-09, 8.669951967006262e-10], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[19.959232330322266, 19.144256591796875, 18.504064559936523, 18.38697624206543, 18.793439865112305, 19.21164894104004, 19.10588836669922, 18.96566390991211, 18.533279418945312, 19.261152267456055]",[1.010848045349121],[675.7628784179688],[743.9430541992188],[0.13417600095272064],[0.11321599781513214],
2025-12-26T12:26:01.330113+00:00,continuous coefficient 2D,1,"uniform(2D,10)",S6,C5,C5,"CG(AMGX(L1_TRUNC, torch.float32), bsr_matmul=False)",False,0,1,10,24576,292608,1.3713017632109023e-09,"{'iterations': 33, 'residual norms': [1.7191755007558083, 5.486863733593937, 3.106265225495467, 1.8571781762989403, 0.9592758965763939, 0.4320094360692502, 0.20002851838118016, 0.09608503054473945, 0.04876910767054801, 0.02459593219935962, 0.012078893102640107, 0.006120567343076917, 0.0031553460377431266, 0.0014932491290992128, 0.0007162952721179123, 0.00036635045128926777, 0.00018964208971568026, 9.680176028496913e-05, 4.800444081936005e-05, 2.337978772070559e-05, 1.174993352739212e-05, 6.0343216650909875e-06, 3.0080408323941737e-06, 1.459000632846328e-06, 7.141498225622361e-07, 3.565989624205831e-07, 1.8003286088726934e-07, 9.005088994904975e-08, 4.433367571766374e-08, 2.201489527666831e-08, 1.1122291790594917e-08, 5.454866797288595e-09, 2.6793816978747534e-09, 1.3713016761641905e-09], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[16.96227264404297, 16.754976272583008, 16.613855361938477, 16.645376205444336, 16.5231990814209, 16.692575454711914, 16.74297523498535, 16.694303512573242, 16.767168045043945, 16.72972869873047]",[1.0031360387802124],[671.6114501953125],[48.52822494506836],[0.17417599260807037],[0.11129599809646606],
2025-12-26T12:26:02.526732+00:00,continuous coefficient 2D,1,"uniform(2D,10)",S6,C5,C5,"CG(AMGX(L1_TRUNC, None), bsr_matmul=False)",False,0,1,10,24576,292608,1.371301476259403e-09,"{'iterations': 33, 'residual norms': [1.7191755007558083, 5.486863960956386, 3.1062655182395864, 1.8571784138586889, 0.9592759943564877, 0.43200950439950087, 0.20002854924522875, 0.0960850483205917, 0.04876911950888679, 0.02459593749788893, 0.012078895128467878, 0.006120568412286521, 0.0031553467103623846, 0.0014932494309665347, 0.0007162954356147773, 0.0003663505172379761, 0.00018964212141354468, 9.680177138456423e-05, 4.800444805146105e-05, 2.337979240458509e-05, 1.1749936725563963e-05, 6.03432352898644e-06, 3.0080416427521584e-06, 1.4590010982491538e-06, 7.1415012011102e-07, 3.565991390570412e-07, 1.8003295119254305e-07, 9.00509383213468e-08, 4.4333702555795574e-08, 2.2014908305762148e-08, 1.1122298722238016e-08, 5.4548707472704695e-09, 2.6793838599161575e-09, 1.371302967161737e-09], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[18.198944091796875, 18.05459213256836, 17.813823699951172, 17.78633689880371, 17.90959930419922, 17.922719955444336, 17.96985626220703, 18.12451171875, 17.738048553466797, 17.70012855529785]",[1.1460479497909546],[682.5872192382812],[49.6192626953125],[0.17824000120162964],[0.11721599847078323],
2025-12-26T12:26:05.447066+00:00,continuous coefficient 2D,1,"uniform(2D,10)",S7,C6,C6,"CG(AdditiveSchwarz(torch.float32, Inv(torch.float16), CUDSS, const_dofs_per_coarse=False), bsr_matmul=True)",False,0,1,10,98304,1175040,6.790900548676337e-10,"{'iterations': 60, 'residual norms': [0.8647638387446186, 9.68427266858056, 7.895853698126815, 6.3753845341896165, 2.042716824089472, 0.5328082265670168, 0.20225449951385854, 0.1228251445152085, 0.0975367907449469, 0.11381040596647911, 0.0773299154504275, 0.034591178135089815, 0.01811596585940807, 0.013685840914426957, 0.017217585623991942, 0.01029729245489318, 0.00451320942154438, 0.002554973141869674, 0.0022038069726351204, 0.0023038940700398215, 0.0014941730895717132, 0.000577611274999781, 0.00044223914785530784, 0.0003814629123440237, 0.0002832006651009732, 0.0002471317781598055, 0.00017334523816134117, 7.969013053790109e-05, 3.833695795544443e-05, 4.607661514594115e-05, 3.599379189310682e-05, 1.745741425065867e-05, 1.381441477545553e-05, 7.048802316315209e-06, 5.1558112814245875e-06, 5.9351027377749956e-06, 3.9597443586026315e-06, 2.3820328125703376e-06, 1.150491841973554e-06, 9.084976849276415e-07, 7.593171678948672e-07, 6.255908894567091e-07, 4.2656196695328075e-07, 2.3130537702035043e-07, 1.4849411676838602e-07, 1.3435118051147817e-07, 1.0538546381489592e-07, 6.370595641368658e-08, 4.0582374843369813e-08, 3.651268985950314e-08, 2.650864637207162e-08, 1.5696196287809712e-08, 1.3000446116492017e-08, 7.486522246769873e-09, 5.105206799682483e-09, 4.594992145835481e-09, 3.781048146618951e-09, 2.2447422472364087e-09, 1.277359934855345e-09, 9.647975472531537e-10, 6.790909602659372e-10], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[365.5518798828125, 80.8733139038086, 81.21641540527344, 81.86851501464844, 84.80464172363281, 83.12908935546875, 83.0917739868164, 83.13785552978516, 82.79315185546875, 82.86812591552734]",[3.2888638973236084],[688.0279541015625],[773.1134643554688],[0.5754560232162476],[0.22944000363349915],
2025-12-26T12:26:07.753950+00:00,continuous coefficient 2D,1,"uniform(2D,10)",S7,C6,C6,"CG(HybridSchwarz(torch.float64, Inv(torch.float16), CUDSS), bsr_matmul=True)",False,0,1,10,98304,1175040,7.340361312173236e-10,"{'iterations': 33, 'residual norms': [9.62277098803407, 7.233681066519782, 3.8815865123909985, 0.8791642023433747, 0.25501751728481215, 0.19510473733850336, 0.1850239263248455, 0.050309255220139265, 0.019481671969027486, 0.006199916300615052, 0.0032203465761185147, 0.002292597485681593, 0.001559971756918736, 0.00040393928560434445, 0.0001623739755550899, 0.00010272917900116907, 7.787155207700088e-05, 2.8908554383829697e-05, 1.066543912063725e-05, 5.636055017081581e-06, 2.6039851718603217e-06, 2.486371364899403e-06, 9.402261220122023e-07, 5.062732126181965e-07, 1.7929811286879966e-07, 8.988423675097751e-08, 8.418233272317642e-08, 3.7194082786283296e-08, 1.662829199560287e-08, 1.0365171330657678e-08, 6.901281150401757e-09, 3.4158653827577935e-09, 1.208007024189619e-09, 7.340373285698004e-10], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[137.81417846679688, 43.03142547607422, 42.90220642089844, 42.685791015625, 42.48051071166992, 42.525726318359375, 42.170047760009766, 42.52131271362305, 43.05276870727539, 43.16115188598633]",[2.2116799354553223],[695.7864990234375],[808.732666015625],[0.5210880041122437],[0.2046400010585785],
2025-12-26T12:26:09.435346+00:00,continuous coefficient 2D,1,"uniform(2D,10)",S7,C6,C6,"CG(AMGX(L1_TRUNC, torch.float32), bsr_matmul=True)",False,0,1,10,98304,1175040,6.804675744174128e-10,"{'iterations': 34, 'residual norms': [0.8647638387446186, 5.478802559218188, 3.085532663466385, 1.8436318420729192, 0.9771602990070474, 0.4435488465928916, 0.2002175210980871, 0.09639539840101857, 0.049945117319997435, 0.0257343899194981, 0.012527613680099936, 0.006291386270552082, 0.0032547159105952425, 0.0015565939319816125, 0.000752260721792139, 0.00038587056686950665, 0.00019936139189526413, 9.822792507380547e-05, 4.7580329822465416e-05, 2.3410717015048207e-05, 1.1860437214913723e-05, 6.050282530194037e-06, 3.0197608145523106e-06, 1.48795900387325e-06, 7.335181672491188e-07, 3.717110371098699e-07, 1.900148856904962e-07, 9.411091509916271e-08, 4.588788494231479e-08, 2.255483544879836e-08, 1.1381642255454751e-08, 5.621575598192502e-09, 2.7332982525449414e-09, 1.3574088815644413e-09, 6.804677575300139e-10], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[141.7541046142578, 46.75523376464844, 46.765472412109375, 46.717247009277344, 46.568416595458984, 46.698238372802734, 46.424190521240234, 46.48476791381836, 46.394081115722656, 46.168479919433594]",[2.1849279403686523],[705.746826171875],[61.0882568359375],[0.4232639968395233],[0.21279999613761902],
2025-12-26T12:26:11.134498+00:00,continuous coefficient 2D,1,"uniform(2D,10)",S7,C6,C6,"CG(AMGX(L1_TRUNC, None), bsr_matmul=True)",False,0,1,10,98304,1175040,6.804690360873392e-10,"{'iterations': 34, 'residual norms': [0.8647638387446186, 5.478803522014813, 3.0855336362380026, 1.8436329041914081, 0.9771610917457982, 0.44354924786509525, 0.2002176729547674, 0.0963954870316123, 0.04994517539440472, 0.025734423253255402, 0.012527629464632805, 0.00629139431287805, 0.0032547203835621703, 0.0015565960304530183, 0.0007522616418044966, 0.0003858710889136228, 0.00019936167598248787, 9.822805626467274e-05, 4.758038263781906e-05, 2.3410747089965668e-05, 1.186045328940573e-05, 6.050289679370965e-06, 3.0197643156629487e-06, 1.4879610165173305e-06, 7.335192453820965e-07, 3.71711592059914e-07, 1.900151709771024e-07, 9.411106742588887e-08, 4.588795847229127e-08, 2.2554870748880375e-08, 1.138166054694903e-08, 5.621584608997174e-09, 2.7333027283421555e-09, 1.3574110695326165e-09, 6.804689570043588e-10], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[145.69161987304688, 49.93049621582031, 49.89215850830078, 49.977439880371094, 49.748992919921875, 49.408287048339844, 48.957054138183594, 49.44313430786133, 49.02140808105469, 49.34614562988281]",[2.3512320518493652],[703.7275390625],[62.66748809814453],[0.43772798776626587],[0.20611199736595154],
2025-12-26T12:26:12.433941+00:00,continuous coefficient 2D,1,"uniform(2D,10)",S7,C6,C6,"AMGX(CG_L1_TRUNC, None)",False,0,1,10,98304,1175040,6.804683646039416e-10,{},,"[17.22991943359375, 17.074464797973633, 17.09107208251953, 17.111616134643555, 17.08780860900879, 17.040159225463867, 17.085695266723633, 17.06342315673828, 17.051647186279297, 17.064800262451172]",[2.186336040496826],[715.2133178710938],[60.7775993347168],[0.4487679898738861],[0.1976960003376007],
2025-12-26T12:26:14.633817+00:00,continuous coefficient 2D,1,"uniform(2D,10)",S7,C6,C6,"CG(AdditiveSchwarz(torch.float32, Inv(torch.float16), CUDSS, const_dofs_per_coarse=False), bsr_matmul=False)",False,0,1,10,98304,1175040,6.791045419362796e-10,"{'iterations': 60, 'residual norms': [0.8647638387446186, 9.684272650802072, 7.895853758322269, 6.37538450030109, 2.0427166879982024, 0.5328079189234964, 0.20225440068556422, 0.122825183260094, 0.09753694188636741, 0.1138103044391623, 0.07733247236785967, 0.03459162635515745, 0.018116342864650265, 0.013685916541303302, 0.017217741074783802, 0.010297629639729291, 0.0045132978271447835, 0.002555026627427845, 0.002203820361003523, 0.002303931824569887, 0.001494219740728058, 0.0005776128977469164, 0.00044224146718343973, 0.0003814601488178737, 0.00028320047177342143, 0.00024713323384391653, 0.00017334838137573238, 7.969228897616528e-05, 3.833768597112384e-05, 4.60761911729861e-05, 3.599630670719341e-05, 1.7457794990733884e-05, 1.3815134222976266e-05, 7.049026318362617e-06, 5.155888020335026e-06, 5.935182094343669e-06, 3.959804763082041e-06, 2.3820958322835406e-06, 1.1505109052467999e-06, 9.085111303583064e-07, 7.593199121021083e-07, 6.256022764439536e-07, 4.265664769144678e-07, 2.3130988484817679e-07, 1.4849396871602826e-07, 1.3435227933881087e-07, 1.0538745408032704e-07, 6.37077124002033e-08, 4.058328807804941e-08, 3.6512865731337925e-08, 2.650969395031295e-08, 1.569659664123787e-08, 1.300083742857055e-08, 7.486854957923196e-09, 5.105291405819934e-09, 4.595065198409084e-09, 3.7811559864681864e-09, 2.244837626761011e-09, 1.2773997228430493e-09, 9.648307863846653e-10, 6.791053777244049e-10], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[38.98806381225586, 37.91516876220703, 38.16838455200195, 37.640159606933594, 37.67145538330078, 37.64467239379883, 37.600223541259766, 37.52262496948242, 37.374752044677734, 37.07855987548828]",[2.2241599559783936],[706.1744384765625],[811.2949829101562],[0.41788798570632935],[0.19760000705718994],
2025-12-26T12:26:16.651612+00:00,continuous coefficient 2D,1,"uniform(2D,10)",S7,C6,C6,"CG(HybridSchwarz(torch.float64, Inv(torch.float16), CUDSS), bsr_matmul=False)",False,0,1,10,98304,1175040,7.340376229843394e-10,"{'iterations': 33, 'residual norms': [9.62277098803407, 7.233681066519793, 3.8815865123910025, 0.8791642023433756, 0.2550175172848123, 0.19510473733850336, 0.18502392632484588, 0.050309255220139446, 0.01948167196902761, 0.00619991630061507, 0.0032203465761187966, 0.0022925974856822006, 0.0015599717569195208, 0.0004039392856046322, 0.00016237397555520546, 0.00010272917900109174, 7.787155207672932e-05, 2.8908554383572738e-05, 1.0665439120424032e-05, 5.6360550166620795e-06, 2.60398517106234e-06, 2.4863713625386623e-06, 9.402261207282716e-07, 5.062732115885875e-07, 1.7929811231102002e-07, 8.988423607040019e-08, 8.418233061383384e-08, 3.719408152702006e-08, 1.6628291132865497e-08, 1.0365170246422615e-08, 6.901280131340869e-09, 3.4158646987371716e-09, 1.2080067658308847e-09, 7.340372243604172e-10], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[22.033184051513672, 24.269119262695312, 21.239967346191406, 21.194591522216797, 21.320287704467773, 21.18057632446289, 21.227680206298828, 21.238143920898438, 21.260255813598633, 21.24367904663086]",[2.1733438968658447],[713.1028442382812],[814.5120849609375],[0.47046399116516113],[0.18598400056362152],
2025-12-26T12:26:17.989968+00:00,continuous coefficient 2D,1,"uniform(2D,10)",S7,C6,C6,"CG(AMGX(L1_TRUNC, torch.float32), bsr_matmul=False)",False,0,1,10,98304,1175040,6.80465810040752e-10,"{'iterations': 34, 'residual norms': [0.8647638387446186, 5.4788025592182334, 3.0855326634664064, 1.843631842072936, 0.977160299007057, 0.4435488465928958, 0.20021752109808644, 0.09639539840101724, 0.04994511731999772, 0.02573438991934543, 0.012527613677240661, 0.006291386286052407, 0.0032547159456691446, 0.0015565939559004328, 0.0007522607324354382, 0.0003858705689755661, 0.00019936139167956495, 9.822792461485195e-05, 4.758032937423347e-05, 2.3410716801325924e-05, 1.1860437111089405e-05, 6.0502824404178305e-06, 3.0197607878999365e-06, 1.4879589973778085e-06, 7.335181605102777e-07, 3.717110368763851e-07, 1.9001488433062258e-07, 9.411091410594036e-08, 4.588788489947732e-08, 2.2554835519241506e-08, 1.1381642252371798e-08, 5.621575663071966e-09, 2.7332982965061536e-09, 1.3574088977919543e-09, 6.804677680880309e-10], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[24.58131217956543, 23.979520797729492, 23.694143295288086, 23.474367141723633, 23.49590492248535, 23.42508888244629, 23.45801544189453, 23.45859146118164, 23.46361541748047, 23.404415130615234]",[2.1451520919799805],[725.751220703125],[59.52336120605469],[0.45526400208473206],[0.1907840073108673],
2025-12-26T12:26:19.342195+00:00,continuous coefficient 2D,1,"uniform(2D,10)",S7,C6,C6,"CG(AMGX(L1_TRUNC, None), bsr_matmul=False)",False,0,1,10,98304,1175040,6.804694322655295e-10,"{'iterations': 34, 'residual norms': [0.8647638387446186, 5.478803522014812, 3.0855336362380004, 1.8436329041914066, 0.9771610917457975, 0.44354924786509475, 0.20021767295476717, 0.09639548703161219, 0.04994517539440466, 0.02573442325325538, 0.01252762946463279, 0.006291394312878045, 0.0032547203835621677, 0.001556596030453017, 0.0007522616418044963, 0.00038587108891362265, 0.0001993616759824877, 9.822805626467269e-05, 4.7580382637819035e-05, 2.3410747089965637e-05, 1.1860453289405714e-05, 6.050289679370958e-06, 3.019764315662944e-06, 1.4879610165173286e-06, 7.335192453820956e-07, 3.7171159205991354e-07, 1.9001517097710214e-07, 9.411106742588874e-08, 4.5887958472291205e-08, 2.2554870748880342e-08, 1.1381660546949015e-08, 5.621584608997165e-09, 2.7333027283421522e-09, 1.3574110695326146e-09, 6.804689570043581e-10], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[28.294208526611328, 28.02195167541504, 28.118783950805664, 28.099903106689453, 27.1180477142334, 27.871200561523438, 27.98975944519043, 27.64681625366211, 27.39084815979004, 28.07539176940918]",[2.242111921310425],[724.3906860351562],[58.99174499511719],[0.6397759914398193],[0.19939200580120087],
