datetime,test case,p,mesh family,fine m,solvers m,coarse m,solver,random rhs,solution warmup steps,solution measurement steps,solution repetitions,DoFs,matrix nnz,metadata,residual norm,setup metadata,solve times,matrix and DOF map copy times,matrix permute times,solver setup times,rhs copy and permute times,solution permute and copy times,exception
2026-02-04T11:16:17.271338+00:00,continuous coefficient 2D,1,"uniform(2D,11)",S3,,,"CG(AMGX(L1_TRUNC, torch.float32), bsr_matmul=True)",False,0,1,10,384,4320,"{'iterations': 27, 'residual norms': [9.76519387512479, 6.71909214021992, 2.7644013447857416, 1.2994583496722372, 0.6855520050958896, 0.3230230668490664, 0.16638407471041303, 0.07646728278999741, 0.032748408311499125, 0.016375612150979095, 0.008117545881373815, 0.003762562764834176, 0.001627928756376759, 0.0006726790173004131, 0.000299012872962838, 0.00014524555746975242, 7.182326986165107e-05, 3.147799989248624e-05, 1.3378771031140062e-05, 5.839779114110393e-06, 2.681975928674111e-06, 1.3099995464760797e-06, 6.039447255145647e-07, 2.591743290110805e-07, 1.0440002875027844e-07, 4.178806233845107e-08, 1.9596594174871735e-08, 8.226087900857969e-09], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",8.2260884003441e-09,,"[23.059871673583984, 23.004352569580078, 22.34480094909668, 22.289535522460938, 22.289600372314453, 22.23017692565918, 22.361183166503906, 22.139392852783203, 22.014400482177734, 25.583648681640625]",[0.6191359758377075],[0.012000000104308128],[157.39382934570312],[0.18902400135993958],[0.08032000064849854],
2026-02-04T11:16:17.840025+00:00,continuous coefficient 2D,1,"uniform(2D,11)",S3,,,"CG(AMGX(L1_TRUNC, None), bsr_matmul=True)",False,0,1,10,384,4320,"{'iterations': 27, 'residual norms': [9.76519387512479, 6.719092134219202, 2.764401487984114, 1.2994583382350167, 0.6855520187084447, 0.3230230890852505, 0.16638409133569718, 0.07646728129462368, 0.032748408314459465, 0.016375612610160715, 0.008117545797958882, 0.003762562784415222, 0.0016279288549344772, 0.0006726791004804216, 0.00029901294264530505, 0.00014524559486139344, 7.182328710716291e-05, 3.147800755542219e-05, 1.3378771570792934e-05, 5.839779722585564e-06, 2.6819762452078018e-06, 1.3099995931106804e-06, 6.039448173911602e-07, 2.5917442257256617e-07, 1.0440007818014175e-07, 4.17880814171376e-08, 1.9596604796408775e-08, 8.226090549498707e-09], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",8.226091329586184e-09,,"[22.43084716796875, 22.34332847595215, 21.603071212768555, 21.576927185058594, 21.67340850830078, 21.60323143005371, 21.622623443603516, 21.55254364013672, 21.65932846069336, 21.54694366455078]",[0.6138560175895691],[0.011392000131309032],[159.17750549316406],[0.17177599668502808],[0.06319999694824219],
2026-02-04T11:16:18.141363+00:00,continuous coefficient 2D,1,"uniform(2D,11)",S3,,,"AMGX(CG_L1_TRUNC, None)",False,0,1,10,384,4320,{},87.88674487551482,,"[5.685919761657715, 5.567327976226807, 5.608448028564453, 5.548511981964111, 5.541632175445557, 5.6141438484191895, 5.525536060333252, 5.557248115539551, 5.549248218536377, 5.570687770843506]",[0.6088640093803406],[0.011776000261306763],[52.77983856201172],[0.09628800302743912],[0.0647680014371872],
2026-02-04T11:16:18.514297+00:00,continuous coefficient 2D,1,"uniform(2D,11)",S3,,,"CG(AMGX(L1_TRUNC, torch.float32), bsr_matmul=False)",False,0,1,10,384,4320,"{'iterations': 27, 'residual norms': [9.76519387512479, 6.719092140219922, 2.7644013447857425, 1.2994583496722372, 0.6855520050958899, 0.32302306684906656, 0.16638407471041325, 0.07646728278999781, 0.03274840831149939, 0.016375612150979234, 0.00811754588137373, 0.003762562764834007, 0.0016279287563765634, 0.0006726790173002956, 0.00029901287296282315, 0.00014524555746948535, 7.182326986184426e-05, 3.1477999975409975e-05, 1.3378771344978439e-05, 5.8397794347460845e-06, 2.6819761417096138e-06, 1.3099996401470817e-06, 6.03944772747333e-07, 2.5917434206332824e-07, 1.0440004211157674e-07, 4.1788063867392456e-08, 1.9596596676478413e-08, 8.226089218590782e-09], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",8.226089254830035e-09,,"[13.395808219909668, 12.914143562316895, 12.953887939453125, 12.892959594726562, 12.898048400878906, 12.905920028686523, 12.893759727478027, 12.914079666137695, 12.903519630432129, 12.899007797241211]",[0.5957440137863159],[0.01158399973064661],[52.68387222290039],[0.07430399954319],[0.05881600081920624],
2026-02-04T11:16:18.880222+00:00,continuous coefficient 2D,1,"uniform(2D,11)",S3,,,"CG(AMGX(L1_TRUNC, None), bsr_matmul=False)",False,0,1,10,384,4320,"{'iterations': 27, 'residual norms': [9.76519387512479, 6.719092134219202, 2.7644014879841126, 1.299458338235016, 0.6855520187084444, 0.3230230890852503, 0.16638409133569712, 0.07646728129462364, 0.03274840831445944, 0.0163756126101607, 0.008117545797958876, 0.00376256278441522, 0.0016279288549344764, 0.0006726791004804211, 0.000299012942645305, 0.00014524559486139342, 7.182328710716291e-05, 3.147800755542219e-05, 1.3378771570792937e-05, 5.839779722585562e-06, 2.681976245207801e-06, 1.3099995931106793e-06, 6.039448173911599e-07, 2.591744225725661e-07, 1.044000781801417e-07, 4.178808141713759e-08, 1.9596604796408772e-08, 8.226090549498704e-09], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",8.226090485076452e-09,,"[12.70524787902832, 12.279999732971191, 12.262432098388672, 12.301440238952637, 12.227616310119629, 12.235456466674805, 12.255904197692871, 12.310367584228516, 12.261247634887695, 12.273728370666504]",[0.5908799767494202],[0.011807999573647976],[52.714111328125],[0.09747199714183807],[0.0615679994225502],
2026-02-04T11:16:19.484576+00:00,continuous coefficient 2D,1,"uniform(2D,11)",S4,,,"CG(AMGX(L1_TRUNC, torch.float32), bsr_matmul=True)",False,0,1,10,1536,17856,"{'iterations': 29, 'residual norms': [6.099739942369748, 5.510117121942671, 2.70926838452822, 1.4542773986270647, 0.7116108624880753, 0.3550958140837534, 0.16300182595965376, 0.07698749577101499, 0.037722025900970846, 0.01810385591216199, 0.00874344437708714, 0.004122329218324985, 0.0020149693365085104, 0.0009238636724871083, 0.0004501269867236984, 0.0002201809481457555, 0.00010447530949098103, 4.937229702382857e-05, 2.2658299227641436e-05, 1.038050392957784e-05, 4.797057337601153e-06, 2.3859414670990386e-06, 1.1327596699512713e-06, 5.277811551936942e-07, 2.30025027415467e-07, 1.0862925085614721e-07, 5.212082601052855e-08, 2.5530504686448182e-08, 1.2154390439615087e-08, 5.8465862296552346e-09], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",5.84658555882241e-09,,"[25.71251106262207, 25.83852767944336, 26.981760025024414, 24.582752227783203, 24.65862464904785, 24.92265510559082, 24.503328323364258, 24.558719635009766, 24.62179183959961, 24.464096069335938]",[0.7135679721832275],[0.012095999903976917],[159.57688903808594],[0.1610880047082901],[0.06771200150251389],
2026-02-04T11:16:20.084190+00:00,continuous coefficient 2D,1,"uniform(2D,11)",S4,,,"CG(AMGX(L1_TRUNC, None), bsr_matmul=True)",False,0,1,10,1536,17856,"{'iterations': 29, 'residual norms': [6.099739942369748, 5.510117148944678, 2.709268452650985, 1.4542774456108578, 0.7116109001863395, 0.35509584281109174, 0.16300183145978533, 0.07698750164982646, 0.03772202725800289, 0.01810385551703379, 0.008743444804724604, 0.004122328829350249, 0.0020149693267407158, 0.0009238635759422134, 0.00045012699148199337, 0.000220180966299737, 0.00010447530760841283, 4.937228996995804e-05, 2.2658298577123175e-05, 1.0380503275776279e-05, 4.797057160840703e-06, 2.3859409907554286e-06, 1.1327593733317156e-06, 5.27781023936512e-07, 2.30024931781193e-07, 1.0862920360001995e-07, 5.212080558140277e-08, 2.5530491161108653e-08, 1.2154384595370577e-08, 5.846583196537842e-09], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",5.846583314362128e-09,,"[25.13644790649414, 25.038976669311523, 24.375200271606445, 24.215072631835938, 24.353055953979492, 24.328672409057617, 24.261951446533203, 24.278432846069336, 24.259872436523438, 24.197023391723633]",[0.6383360028266907],[0.011776000261306763],[159.3685760498047],[0.16806399822235107],[0.06444799900054932],
2026-02-04T11:16:20.402865+00:00,continuous coefficient 2D,1,"uniform(2D,11)",S4,,,"AMGX(CG_L1_TRUNC, None)",False,0,1,10,1536,17856,{},54.89765948121676,,"[7.212736129760742, 7.149663925170898, 7.152480125427246, 7.126719951629639, 7.11030387878418, 7.12988805770874, 7.091231822967529, 7.115263938903809, 7.1503682136535645, 7.169695854187012]",[0.6448320150375366],[0.011455999687314034],[54.63363265991211],[0.09824000298976898],[0.06585600227117538],
2026-02-04T11:16:20.799311+00:00,continuous coefficient 2D,1,"uniform(2D,11)",S4,,,"CG(AMGX(L1_TRUNC, torch.float32), bsr_matmul=False)",False,0,1,10,1536,17856,"{'iterations': 29, 'residual norms': [6.099739942369748, 5.51011712194267, 2.7092683845282206, 1.454277398627065, 0.7116108624880751, 0.35509581408375424, 0.16300182595965396, 0.07698749577101474, 0.037722025900970624, 0.01810385591216204, 0.008743444377086896, 0.004122329218324326, 0.002014969336559483, 0.0009238636701371615, 0.0004501269893650869, 0.00022018094891274273, 0.00010447530997524528, 4.937229791402056e-05, 2.26582995812212e-05, 1.0380503609520651e-05, 4.797057116266706e-06, 2.3859414275390995e-06, 1.132759604369301e-06, 5.277811085270907e-07, 2.3002501568594385e-07, 1.0862924194989103e-07, 5.212082140471755e-08, 2.5530503183794198e-08, 1.2154389417394913e-08, 5.846585612629978e-09], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",5.846584953347422e-09,,"[15.337759971618652, 14.956095695495605, 14.826080322265625, 14.811871528625488, 14.827103614807129, 14.827679634094238, 14.848575592041016, 14.82579231262207, 14.819647789001465, 14.82688045501709]",[0.6349120140075684],[0.011776000261306763],[54.501407623291016],[0.07897599786520004],[0.06159999966621399],
2026-02-04T11:16:21.192502+00:00,continuous coefficient 2D,1,"uniform(2D,11)",S4,,,"CG(AMGX(L1_TRUNC, None), bsr_matmul=False)",False,0,1,10,1536,17856,"{'iterations': 29, 'residual norms': [6.099739942369748, 5.510117148944677, 2.7092684526509845, 1.454277445610858, 0.7116109001863398, 0.35509584281109163, 0.16300183145978525, 0.0769875016498264, 0.03772202725800286, 0.018103855517033772, 0.008743444804724592, 0.004122328829350243, 0.0020149693267407123, 0.0009238635759422122, 0.00045012699148199277, 0.00022018096629973673, 0.00010447530760841273, 4.937228996995799e-05, 2.265829857712316e-05, 1.0380503275776267e-05, 4.797057160840698e-06, 2.3859409907554265e-06, 1.1327593733317147e-06, 5.277810239365113e-07, 2.3002493178119272e-07, 1.0862920360001986e-07, 5.212080558140271e-08, 2.5530491161108633e-08, 1.2154384595370569e-08, 5.846583196537836e-09], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",5.846582997837618e-09,,"[14.815168380737305, 14.347519874572754, 14.274784088134766, 14.287455558776855, 14.31987190246582, 14.272383689880371, 14.30076789855957, 14.333696365356445, 14.303135871887207, 14.322336196899414]",[0.7132160067558289],[0.011136000044643879],[54.357086181640625],[0.10214400291442871],[0.06319999694824219],
